Comment Date,Comment,Likes,Author,Replies,Label,Unnamed: 0
2024-05-26T15:57:13Z,حسبي الله و نعم الوكيل,0.0,@RihabJannat,0.0,negative,
2024-05-26T15:57:01Z,حسبنا.الله..ونعم.الوكيل..حياتنا..ولات..جحيم..الدعوى..الله..,0.0,@snadass8125,0.0,negative,
2024-05-26T15:56:59Z,حسبنا الله ونعم الوكيل فيهم,0.0,@saidboulboua5353,0.0,negative,
2024-05-26T15:56:14Z,الدعوى.بهم.الله..الدعوى.بهم.الله..الالالالالاف..المرات..الى.يوم..البعث...دعينهم الله,0.0,@snadass8125,0.0,negative,
2024-05-26T15:55:59Z,ارحل يا أخنوش المفسد الفاشل,0.0,@GEM-gf9ti,0.0,negative,
2024-05-26T15:55:29Z,كنتمنى سيدنا يدخل راه هد ناس هلكونا,0.0,@abdsamaddriouich4079,0.0,negative,
2024-05-26T15:55:14Z,"اكتشاف الغاز في المغرب
الزيادة فتمن الغاز
اش هاد التناقض 
والشعب ناعس
يتألم في صمت",21.0,@abdoubouazza6609,1.0,negative,
2024-05-26T15:54:50Z,حكومة خربت   على المغرب  وجعلته  فريسة تنهش  من  طرف التعليم الخاص. والمصحات  السفاحة  ومافيا   الأدوية. ومافيا. العقارات ولا  مبادرة  لمحاربة  الفساد وحماية المغاربة  من الدئاب. المفترسة,12.0,@mohamedbelbahi709,0.0,negative,
2024-05-26T15:54:38Z,هههههههه كشف على كشف تفو عليكم تحيا الجزاءر. لحداد تقعد مغلوق.للأبد..تقول بعير حياوانات.تقول معندهمش شعب ....,0.0,@BouchantoufBey-cc3iw,0.0,,
2024-05-26T15:51:07Z,يا.ايخواني.المغاريبة.خصكوم.تعارفو.بلي.اخنوش.عيصلط.عليه.الله.الشلال.اوعيموت.فلكروسة.اينشا.الله,6.0,@abdomknas6061,1.0,negative,
2024-05-26T15:50:49Z,لا  حولة  ولا  قوة  الأبالله  العلي  العظيم  محسدناش  التعليم  لاكن  بغينا  المسوات  مشي فيئة  تزيدوها  وفئات  تقصيوها  من  الزياد   هالؤستاذ  غادي  يشري  بوطة  ب  50  دم  ولمتقاعد  غاي  يشريها ب  53 دم   او  أكتر  لأن  المحارب  لأغلبية  من  القرا   البدو,0.0,@abdrazakelati9063,0.0,negative,
2024-05-26T15:49:20Z,فين اللي حييد حوايجو,0.0,@aliouhizme2855,0.0,negative,
2024-05-26T15:49:17Z,شو ها والف شو ها لم اري في حياتي مثل هذا السوق والحلقة الا في البرلمان المغربي لطفك يا رب,12.0,@abdelkebirchardoudi6076,0.0,negative,
2024-05-26T15:48:37Z,واش نتا بشار أو لا أشنو,0.0,@abdsamaddriouich4079,0.0,negative,
2024-05-26T15:48:20Z,تبين ان اخنوش كيربي الشعب والبرلمانيين وكل الشرائح والقوات المغربية وجمييع القطاعات المكونة للزريبة. لانه يتمتع بكامل الاختصاصات والصلاحيات لحصار الشعب والمؤسسات والمرافق ..,0.0,@user-qt8xc7zm1e,0.0,negative,
2024-05-26T15:48:14Z,واحد واحد قال الحقيقه وواحد قال باطل اللقاء الحقيقه راه الله غاينصروا ويهديه الليغان البطل لقاء الباطل الله اغيدلوا وغيبهدلوا,0.0,@YassineMohssine-ei8yl,0.0,negative,
2024-05-26T15:47:48Z,خنتان ادغي خنتالي اخديل اجين اختشين راكيزن ايغبولى القافيلة  تسيرو ولكلاب تنبح  وليس في القنافد املاس الله اكون في عاون اللي كايتيق بكم يالحلايقية اديال جامع,0.0,@mostaphamostapha9080,0.0,,
2024-05-26T15:47:39Z,وفين البرلماني لي حيد حوايجو بارك من الكذب والضحك على المشاهدين,0.0,@abdellahelimame2828,0.0,,
2024-05-26T15:47:31Z,إن لم تستحي، فقل  ما شئت@!!,0.0,@TarikZohair,0.0,,
2024-05-26T15:47:17Z,"اللي حرام هو عليك و علي حكومة
الفاسدة اللي قهرت الشعب المسكين🙏🇲🇦🙏🇲🇦🙏",20.0,@reenasabri2097,0.0,,
2024-05-26T15:47:01Z,انت وليدي داير غا كوبي كولي  و واضع لينا صورتك كانك صحافي بحق,0.0,@abdelkadermiri1613,0.0,negative,
2024-05-26T15:46:18Z,قلتي واحد عرا احوايجو ماشفنا حتى حد عرا احوايجو إذن انت كذاب إذن ديز لايك والسينيال,0.0,@KhalidKhaldi-xo6yl,0.0,negative,
2024-05-26T15:46:14Z,إنما. يأكلون في  بطونهم نارا وسيصلون سعيرا,0.0,@mohamedbelbahi709,0.0,negative,
2024-05-26T15:45:53Z,راه ال. ما كانش تدخل من لفوق اقسم الله المغرب مشا صافي...... بزاف او بزاف.....,0.0,@Benali-oq5ng,0.0,negative,
2024-05-26T15:43:54Z,حاكمين عصابة,0.0,@user-yc7ko4cr3d,0.0,negative,
2024-05-26T15:43:47Z,وافين غبورك,0.0,@SamsungA4e-rs7xs,0.0,negative,
2024-05-26T15:43:47Z,نتمنى من جلالة  الملك محمد السادس ان ينظر في حال المتقاعدين والارامل أصحاب الرواتب الهزيلة لان الغلاء طغى على المعيشة ولم يبقى للمتقاعدين  سوى التسول,0.0,@nona_9515,0.0,negative,
2024-05-26T15:41:44Z,حسبنا الله ونعم الوكيل,4.0,@zinebhimmi6027,0.0,negative,
2024-05-26T15:41:12Z,مهزلة التاريخ😂,0.0,@gsmtanger5204,0.0,negative,
2024-05-26T15:40:53Z,يالك.من.شطان.العين,0.0,@YoussefFes-ph9qx,0.0,v,
2024-05-26T15:36:38Z,الاتجار في الشعب,0.0,@MohamedBouaiche,0.0,negative,
2024-05-26T15:35:11Z,حكومة القمع حكومة الظلم حكومة الفساد حكومة الويل حكومة الشفارة حكومة الاجرام هاد الحكوكة هم مجرمو ا حرب لازم يتحاكموا كحاربوا المواطن في القمة العيش,7.0,@StdtEydhu-yb5fh,0.0,negative,
2024-05-26T15:35:03Z,بالنسبة لمعلوماتك غير موازية مع التصريح الحكومي بالنسبة لغاز البوتان خمسون درهما عوض ثلاتة وخمسون,0.0,@SaidnaOmar,0.0,negative,
2024-05-26T15:34:40Z,واش الي ماعرف اصلي هداك عاد اتسناوا منو الخير  الله اجعل ربي اطرطقها عليه,0.0,@fatimakoubis5664,0.0,negative,
2024-05-26T15:34:10Z,يجب الدي يجب يجب مقاطعة البوطة,0.0,@abdotaj494,0.0,negative,
2024-05-26T15:33:44Z,حسبي الله ونعم الوكيل  واش ميخفوش الله  يجي واحد نهار  غاتموتو حاسبو انفسكم قبل ان تحاسبو,0.0,@user-of4qs1sw8x,0.0,negative,
2024-05-26T15:33:15Z,"حكومة مارقة يندى لها جبين كل المغاربة .
الفساد سيد موقفها .
لا حولة ولا قوة إلا بالله العلي العظيم  .
الكيان المحتل منبع الشر و الدمار الشامل للإنسانية في العالم  .
المقاومة المباركة لطوفان الأقصى رمز العزة و الكرامة للإسلام والمسلمين  .",4.0,@hamidekhaldy7786,0.0,negative,
2024-05-26T15:33:06Z,الفساد و الرشوة هههه علاش مبانوش ليك!!!,0.0,@idboubrikrachid9277,0.0,negative,
2024-05-26T15:32:53Z,هؤلاء المهرجون احسن لهم ان يذهبوا فلا نفع فيهم للشعب,0.0,@user-so1ji4kk4x,0.0,negative,
2024-05-26T15:32:15Z,نناشد جلالة الملك بالتدخل وحماية ابنايه الاوفياي  من هد التمرميد والحكرة والقهرة لاحولة ولاقوة الا بالله العلي العظيم,40.0,@fatihafati7304,0.0,negative,
2024-05-26T15:32:05Z,افسد حكومة فاشلة في تاريخ المغرب,0.0,@saidsaidd2519,0.0,negative,
2024-05-26T15:31:39Z,الله ياخد فيهم الحق فوضنا امرنا لله سبحانه وتعالى حسبنا الله ونعم الوكيل ،نناشد الملك محمد السادس نصره الله يشوف من حالنا .,68.0,@Khadijakhadija-yh2zi,0.0,negative,
2024-05-26T15:31:19Z,حتى الشعب اكلخ شعب في العالم ماكين اللي جايب الاخبار كلها يضرب على راسو والشعب يموت بالجوع,0.0,@gorgesanchez2388,0.0,negative,
2024-05-26T15:29:23Z,خوات البوطا والله راحتنا تشوفوا فيها مقدرناش نعمروها,2.0,@MohamedBouaiche,0.0,negative,
2024-05-26T15:28:58Z,لمادا ما تخبرو الشعب نحن في حرب العالمية مشاكل كبيرة بين دول العضمى و بداية  تفكيك  الدول الاروبية الإتحاد الأروبي يرجع كي زمان مابقاش بزاف  الاسعار الطاقة كلها تزيد في الايام الماجية سعر البنزين و سعر الغاز و النفط و الكهرباء كلها تزيد.  سياسة الحرب الاعلامية مع أي دولة خطء كبير مع أي دولة مهما كانت يجب تتعامل معاها بسياسة دول كبيرة كا فرنسا و بريطانيا الان كلها تمشي بلسان سياسة حتى مع أعدائها تتعامل معاها بدبلوماسية.  المغرب صفر سياسة زادمين كأنكم في موقع قوة  حتى اسرائيل مع اوروبا تتعامل بي برودة و حدر.,0.0,@mounirmoussi509,0.0,negative,
2024-05-26T15:28:55Z,عيقوا الحق يأخذ لا يعطى الخوف قاتل نفوسهم ...شعب غير واعي بحقوقه سرو يموت بجوع او قلت التربية و الوعي... شعب حقير او فقير...,0.0,@ahmedafrit345,0.0,negative,
2024-05-26T15:28:50Z,كل ما نشاهده من داخل البرلمان مجرد سينما على الشعب,0.0,@wraklhena8023,0.0,negative,
2024-05-26T15:27:56Z,حمار متخلف حيوان اخنوش هادا النوع من الاغنياء المتخلفين اولاد لقحاب لماذا يجب أن يكون ريءيس دولة كالمغرب,0.0,@gorgesanchez2388,0.0,negative,
2024-05-26T15:26:47Z,اكبر كلخ تاع الحكومة اعكيتو الدعم او نقود الشعب لكسابة اسبانيا وخليتو الكساب المغربي ولازالت الاغنام غالية وباتمان صاروخية وكدلك منتوجات  المغرب نفس المشكل تصدرونها للخارج وتجوعون الشعب العزيز بالغلاء اي سياسة هده دعموا  الكسابة  ابناء وطنكم  واحترمو اكتفاء الداتي فيما يخص بالخضر والفواكه اطعمو شعبكم هو الاولى لانكم ستحاسبون يوم القيامة وتتكلمون عن الدستور حكومة قاسية على الفقراء والى مزبلة التاريخ,0.0,@mostafahassouna3438,0.0,negative,
2024-05-26T15:26:24Z,الله ياخد الحق في كل ظالم و عجل بنهايته,26.0,@abdomrouf,0.0,negative,
2024-05-26T15:23:30Z,هدترتوا على غلاء المعيشة باقية غالية هدرتوا على غلاءالمحروقات باقية اين هي ثمرة الهدرة ديالكم انتم تعارضون وهم يزيدون,0.0,@bouchtabakkali7011,0.0,negative,
2024-05-26T15:23:26Z,نحن الشعب، وجب علينا أن نطالب بإمحاء البرلمان بقوة الشعب، ونترك خصصا الوزراء يفعلون مايريدون، كيف، ولماذا، لأن المعارضة كلما ذافعت على أي مشروع لصالح الأمة، فإن لها لا تتوصل له، ولا تربحه، وكلما طالبوا الدفاع على أي مشروع، فإن اي وزير كيف ماكان يمرر ذلك القانون، ويصبح هو الفائز مهما انه مرره بالقوة، كما فعل القطاعي الكبير بنكي ان لما قرر ذبح الموظفين، والمتقاعدين، ذباحة الاغنام في المسلخ، بحيت انه أفسذ منظومة أذاء الاجور،ورجع بها للوراء، لانه ادخل عليها عدة إصلاحات يدعي انه يريد أن يصلح التقاعد، على ظهر موظف عمل لمدة 43عام، وكل ذبلومات عليا، وفي الاخير لما تقاعد في أوآخر 2019 طبق عليه 8سنوات في السلم، لأن هذا الموظف لم يتمم 8سنوات في السلم الذي نجح فيه، وبدأ له بتقهقره من السلم لانه لم يمض 8سنوات،نسي بنكي ان، ومن معه انه عملت لمدة 43عاما، إن كل ما فعله بنكي ان فينا لم يفعله اخنوش،وليعلم الموظف ن، والمتقاعدين انكم لم تعرفوا أفعال بنكي ان الغدار الذي لا ذين له، وهمه هو تكديس مال الحرام، لاطمه المواطن، ولا أي كان ما يهمه إلا أولاده، واحفاذه، إن هذا العدو مرر هذه القوانين بالقوة، الغرفتين نائمين، وهذا جاء على لسان الناطق الرسمي للحكومة الحالية، وكذلك اليد ميلودي مخاريق، نحن مازلنا لم نتوفر على دولة لكي يكون عنذنا قانون، وانا اتأسف لما أسمع دولة الحق، والقانون، إتضحوا لي أين هو هنا الحق، والقانون، انا عملت بإخلاص، 43عام حياتي كلها كانت في المحاسبة، بوزارة المالية،خدمة كل الايام، وكذلك ايام العطلة بذون أي تعويض، وحتى الاجازة السنوية كنت نلازما مثل العسكري شهرا اخده بالتقسيط، أين هو العدل، هنا وفي الاخير يمنحه الملك 7مليون شهريا، وانا 7000.00درهم شهريا أهذا هو العدل,0.0,@HachemMobile,0.0,negative,
2024-05-26T15:22:36Z,ولد القحبة هدا اخنوش اقسم بالله تفوووووو  على شعب الدل,0.0,@gorgesanchez2388,0.0,,
2024-05-26T15:21:57Z,كان كيدوى علا الحق داخلوه لحبس سي رضا الطاوجني حسبيا الله ونعمة الوكيل فيهم,25.0,@nez5331,0.0,negative,
2024-05-26T15:20:52Z,يجب على البرلمانيين ان يدعوا المواطنين الى المقاطعة ان هم ارادوا الاصلاح الحقيقي,23.0,@bouchtabakkali7011,2.0,negative,
2024-05-26T15:20:22Z,جلسة دستورية🤔مع غياب اغلبية النوام🤔🙄,1.0,@bravelady9340,0.0,negative,
2024-05-26T15:19:31Z,الله اصدمو في حياتو ومن معه,1.0,@FouadBerkaoui,0.0,negative,
2024-05-26T15:19:26Z,الله يخذ فيهم الحق اخبث  حكومة فتاريخ المغرب كنشف المغرب غدي الحيط  كنطلب من الملك يدخل قبل فوت الأوان رها حكومة فاشلة غرقت بلاد,0.0,@lamrabatmohamed491,0.0,negative,
2024-05-26T15:18:40Z,اللھ ياودي حتى تبغي ليھم انت الخير أموال الخير .,0.0,@user-hs6mu5gk4w,0.0,negative,
2024-05-26T15:18:07Z,لعنة الله عليك يا اخنوش ومن معك في سرقة جيوب المواطنيين,0.0,@FouadBerkaoui,0.0,negative,
2024-05-26T15:17:23Z,نرجو من ملكنا الغالي حفضه الله ان يتدخل ويلغي العيد هاد العام راه شعبك يامولاي غالي اهليه الخولي هاد العام بزاف اكتر من القياس وبالاخص فئة عريضة من المتقاعدين  راه فيهم اللي ولا يسعي واقسم بالله انني اعرف متقاعدين معي يلبسون المنامة لالا يعرف انه يسعى,1.0,@user-cs9se6lg3j,0.0,negative,
2024-05-26T15:17:16Z,مازال العياشة.يصوبون للدمى عض راس السلطة وهو من يختار رؤساء الحكومات ومن هو هذا لكم بوطة ان كان جوابك  صحيح,0.0,@RACHIDSERIDJ-cs4bq,0.0,negative,
2024-05-26T15:13:50Z,علاش مصور هداك بلا حوايج يا الكذاب الله اعطيك مصيبة يارب,0.0,@omarchrif2499,0.0,,
2024-05-26T15:13:46Z,هل هاد برلمان ام مسرح بزاف على السنما,1.0,@mohamedbenrida9214,0.0,negative,
2024-05-26T15:13:45Z,مجموعة من مصاصين الدماء. قبة البرلمان بشقيه أصبحت مثل السوق الأسبوعي كثر فيها اللغط والهبرجة.,0.0,@brahimchamarkhi6109,0.0,negative,
2024-05-26T15:13:21Z,دك خنينيش  غادي يخنششه الله,1.0,@khadijasabri6857,0.0,negative,
2024-05-26T15:12:44Z,"لمدا الحكومة مصرة علي العيد والشعب يريد الغاءه لاتريد العيد هدا العام اللي عندو شي حولي اشدو عندو ما
باعينش انعيدو هاد العام فين المشكل",5.0,@user-cs9se6lg3j,1.0,negative,
2024-05-26T15:11:45Z,كون غير حيدو هاد البرنمال فيه غير شفارة وطنازة كلهم شفارة 😢 يدابزو قدام الشعب او يخرجو يضحكو او يتجمعو على القهاوي والبرارد.,0.0,@drisszarwali3100,0.0,,
2024-05-26T15:08:55Z,الله الله الله الله الله الله الله الله الله الله الله العظيم يارب يارب يارب يارب يارب يارب  ياخد فكم ألحق الحق ألحق الحق الحق الحق,16.0,@otmandagda-ub9xx,0.0,,
2024-05-26T15:08:07Z,انت علاش كتقول'حيد حوايجو' كتكدب باش الناس يذخلو يشوفو انت 000000🐖,0.0,@rkiadjeffel1160,0.0,,
2024-05-26T15:08:05Z,الشعب المغربي مشا ضحية الله ومائنا هاذا منكر الغلاء في كل شيئ والصلير هو هو كيف للشعب ان يعيش في عهد اخنوش وارباعتوا المنافقين هم يزدادوا غنا والشعب يزدادوا فقرا وهشاشة وتخلفا وجميع انواع التخلف ستتراكم في المغرب بسبب هائلاء المجرمين الذين يتاجرون في المغاربة كيف للمواطن يعيش بألفين تمنمية الدرهم ليس له سكن ولا تغطية صحية ولا شيى وكل المواد ارتفعت بطريقة سروخية يجب علينا الرحيل من هاذا البلد مع الأسف,0.0,@user-qk1lo8dj6e,0.0,negative,
2024-05-26T15:05:04Z,تحياتي سي بوانو كلام في الصميم حفظك الله ورعاك,8.0,@Afandinachannel,0.0,positive,
2024-05-26T15:03:47Z,كولشي خصو اكول الحكومة خصها تمشي فحالها,55.0,@otmandagda-ub9xx,0.0,negative,
2024-05-26T15:02:53Z,وسير الله يخد الحق فيكم ونتما يا الكلب الدرويش لعندو 50درهم  ميبقاش فيك الكلب يا اخنوش خاس الملك يدخل برك من هد الطنز العكري,0.0,@user-gs5gh7gv6k,0.0,negative,
2024-05-26T15:01:20Z,راه اصلا البوطة ناقصة ف الوزن الله اشد فهم الحق,5.0,@otmandagda-ub9xx,0.0,negative,
2024-05-26T14:59:48Z,لحمام عامر لعيالات مدبزين بالسطولة 😂😂😂😂😂,2.0,@user-qo1up9xo3c,1.0,negative,
2024-05-26T14:59:11Z,لماذا لم تتكلمون عن الدواء الغالي جدا,0.0,@lahcenidrissi7955,0.0,negative,
2024-05-26T14:58:30Z,والله هادشي حرام المسكين هو اللي يمشي فيها حسبنا الله ونعم الوكيل,19.0,@yejejjfjfj-gk7of,0.0,negative,
2024-05-26T14:57:12Z,بزااف عليهم لعيالااات,0.0,@najiakharbouche9706,0.0,negative,
2024-05-26T14:56:58Z,حسبينا الله ونعم الوكيل,0.0,@yejejjfjfj-gk7of,0.0,negative,
2024-05-26T14:56:44Z,ياربي نتاقم لنا فهاد البرلمان الكذاب,31.0,@tlemssanimohamed3328,0.0,negative,
2024-05-26T14:56:40Z,حسبنا. الله. ونعم. الوكيل,0.0,@MalakMalakrayan,0.0,negative,
2024-05-26T14:54:03Z,هم علاعلم بان الشعب علاعلم بالرشوة والفساد ونهب الاموال والان نرهم يقولون مايقوله الشعب ولاكن من يحمي الشعب فالمغرب الا الله عز وجل فقط لانرى اي مسؤول كبير يحارب الفساد والمفسدين مندوا رحيل الحسن التاني رحمه الله فقط 😢,0.0,@mustaphaaitnssour9119,0.0,negative,
2024-05-26T14:52:35Z,هادشي كلهو غير حلقة بينتهم ملي كيخرجو من البرلمان كلهم كيتغداو على طبلة وحدة مكينش الخلاف بناتهم,15.0,@user-fr7oj3jj8g,1.0,negative,
2024-05-26T14:52:24Z,الله يخد فيهم حق ياربي,0.0,@zouzoudl905,0.0,negative,
2024-05-26T14:51:27Z,شوهتون الله ياخد فيكم الحق.دون مستوى.,13.0,@mouadsiouane9320,0.0,negative,
2024-05-26T14:50:32Z,الله يرد بهاد البلاد   إذا استمر  اخنوش في رئاسة الحكومة  حتى نهاية ولايته  فإن المغرب  سيسقط فيما لا يحمد عقباه  يحل على جلالة الملك التدخل بقوة ومحاسبة  المسؤولين  قبل أن يفوت الأوان,16.0,@abdelilahhsain8727,0.0,negative,
2024-05-26T14:49:47Z,الله يأخد الحق في كل خائن للوطن وأنا وطني وأعتز الله الوطن الملك,28.0,@aicharahli1700,0.0,negative,
2024-05-26T14:49:26Z,بسم الله ( فلا تعجل عليهم انما نعد لهم عدا),21.0,@user-cb5ny1wq3c,0.0,,
2024-05-26T14:47:25Z,أللهم أنصر المقاومة نصرا عزيزا يارب وتبت أقدامهم يارب العالمين,45.0,@nourelkamar2678,0.0,positive,
2024-05-26T14:46:55Z,افلام هندية,1.0,@MustafaSamid,0.0,negative,
2024-05-26T14:46:54Z,"😢😢علاش واحد الجملة انسحبها..
الحمام  د العيلات😢!",0.0,@nourelkamar2678,0.0,negative,
2024-05-26T14:46:20Z,ماذا كان يهلل ابان تواجده بالحكومة السابقة لا تيقة فعتيقة,0.0,@user-fr2nn4gs5i,0.0,negative,
2024-05-26T14:46:00Z,حشومة. صحيح انت عندك لملير. تتبحث باش تخدم لخدا الطبل لكان قدامك,1.0,@chakiralalaoui1985,0.0,negative,
2024-05-26T14:45:06Z,هادو مراض الله ياخد فيهم الحق,9.0,@monseferroussi787,0.0,negative,
2024-05-26T14:44:30Z,ههههههه برلمان شوف ميمي شوف خيخي,0.0,@user-oi5oc5yi5e,0.0,negative,
2024-05-26T14:44:17Z,رباعت الشفارة كلكم من اخيه وزيد حسبي الله ونعم الوكيل فيكم كل ريان اخذته غتحطوه قدام الله يوم الحساب الله ياخذ فيكم الحق حسبي الله ونعم الوكيل فيك اخنوش كرش الحرام الكذاب وعصابتك,0.0,@lindabrownie7355,0.0,negative,
2024-05-26T14:44:07Z,الله يخذ فيكم الحق قهرتونا بالغلاء منسمحو لكوم حتى لقدام الله 😢😢😢😢😢😢,80.0,@user-qo1up9xo3c,0.0,negative,
2024-05-26T14:43:58Z,ههههههه الله يمسخكم,0.0,@wafaewafae5979,0.0,negative,
2024-05-26T14:42:00Z,حسبي الله ونعم الوكيل فيك يا اخنوش الخنزير الله ياخذ فيكم الحق,0.0,@lindabrownie7355,0.0,negative,
2024-05-26T14:33:50Z,والله العظيم ايل كضحكو اعلينا بالله عليكم ايلكم كضحكوةاعلينا لخبرة في راسكم كتصورو اعلينا تما كتسليو كتجمعو براك من لقولب رحنا عرفين ماشي حميرة ومابغينا ولو منكم بغينا هدة الشرفة يتحيدو خصكم تجيبو لينا الناس الي بغة تخدم اما هدوة رهم كيضحكو اعلينا جيبو لينا شبباب بقين صغرة بغة تخدمة اما نتما الشرفة كتعرافو غير راسكم وولدكم خلين من لقولب رحنا عيقينا بيكم وخلينا ليكم ديرو مابغيتو كولشي ذيلكم احنا بقين كنتسنو غدي تغيرة مشنا منكم ولو غير لكلم الخوي المهيم عاش المالك والصحراء مغربية وجيبو لينا الجديد المالك ركما عيتوها الله يعطيكم العداب ركم مرضتوها يولد لكلب,0.0,@user-pm2pt4ye1v,0.0,negative,
2024-05-26T14:33:40Z,"افين 17 منيار درهم لسراق
اخنوش الله العطيك الكنسير
باش التعراف المرض",7.0,@user-ei7tn9tm1i,0.0,negative,
2024-05-26T14:26:33Z,"العجب لهؤلاء الذين يتحكمون في الدعم كائنا من كان أنا أسألهم سؤالا واحداً ؛ ( هل يعطي أحدهم شيء من جيبه أو من مال أمه أو جدته)
تلك الأموال ماهي إلا فتات من أموال ضخمة من الفوسفاط وذهب طاطا ياحكومة البطاطة 
والمحيط والمتوسط ووووووالغاز الذي تسبح عليه مدينة العرائش بأكملها.",0.0,@abdlmalkyasin8310,0.0,negative,
2024-05-26T14:25:01Z,يجب تدخل الملك لإنقاد البلاد والعباد وتحديد المسؤوليات ومحاسبة الحكومة الحالية والسجن لكل مفسد,188.0,@aziznouchti,10.0,negative,
2024-05-26T14:20:56Z,حسبنا الله ونعم الوكيل فيك يا اخنوش الشفار,0.0,@user-xx3ot7fr7l,0.0,negative,
2024-05-26T14:18:49Z,سينما المفسدين,0.0,@saidramz4238,0.0,negative,
2024-05-26T14:06:13Z,مهزلة لا أحد يستمع لرئيس المجلس،لا سلطة له على المستشارين. فوضى وضوضاء،صورة بئيسة للرأي العام.,0.0,@abouhamza8986,0.0,negative,
2024-05-26T13:51:09Z,كلامك أخي الكريم بوانو في صميم الواقع حسبي الله ونعم الوكيل في كل مفسد أفسد البلاد و العباد حفظ الله ملكنا الهمام و رزقه الصحة والعافية يارب العالمين,28.0,@omarjabri3525,0.0,negative,
2024-05-26T13:36:43Z,اكبر ممثلين بتاريخ المغرب والبشرية الله ياخذ الحق فيهم بغيت ليهم العذاب,98.0,@ouiambougrini8104,3.0,negative,
2024-05-26T13:32:20Z,"واش الزرقلاف ... حقيقة ام خيال... 
الزرقلاف مرادفة للفساد... 
أحسنتم أنما خلقناكم عبثا وأنكم إلينا لا ترجعون...
وقفوهم إنهم مسؤولون... 
أليس الصبح بقريب...
صدق الله العظيم...",1.0,@yahyahlal3526,0.0,positive,
2024-05-26T13:31:51Z,عينا من هدا التهريج ادا استمر الحال بهده الطريقه فسياتي خريف عربي ياتي على الاخضرواليابس ثوره المزاليط قادمه لامحال,21.0,@abdou73ful,2.0,negative,
2024-05-26T13:31:33Z,اكبر يھودي ھوا خنينيش وا اخنوز ونتا ليخصك التاقي الله فھاد ال❤شعب حكرتيھ الله يخد فيك الحق,3.0,@Nordine291,0.0,negative,
2024-05-26T21:11:49Z,منبعد يجيك واحد مربع رأس يقولك عاش ملك مطبع ط حا  ن,0.0,@hocineokka,0.0,,
2024-05-26T21:05:34Z,هذه نتائج النطبيع و الخاسر الأكبر هو الشعب,0.0,@user-rg1nx4gj5x,0.0,negative,
2024-05-26T21:01:53Z,ثمن البوطا فالجزائر 10 درهم ومن الحجم الكبير ولا تستعمل نظرا لتوفير الدولة لغاز المدينة عبر الانابيب حتى في الارياف والعروبية,0.0,@raouflr246,0.0,,
2024-05-26T20:52:08Z,رغم السب والشتم اللي سمعناه من عندكم لكن احنا والله ما نشمتوا فيكم ونتمناو يفرج عليكم ربي في أقرب الآجال وتكونوا بأحسن الأحوال يا رب,0.0,@AlgerianWarrior-cy6cs,0.0,,
2024-05-26T20:49:25Z,إيطاليا و اسبانيا و ألمانيا وفرنسا كل الدول الغربية تبحث على مصلحة شعبها إلا في المغرب الحكومة نتاعها لي تتعنت وخالا شعبها يعاني,0.0,@HmidaMghani,0.0,negative,
2024-05-26T20:32:06Z,هل محمد السادس ملك عليكم او على شعب اخر او  ليس له كلمة او لا يعلم ماذا يحدث في مملكته أسئلة بدون جواب🤔🤔🤔,0.0,@youcef_d,0.0,,
2024-05-26T20:28:41Z,*في الجزائر قريب تنقرض البوطة...الغاز في الحنفيات...وثمنه ارخص من الماء...واحنا مانتمناوش الشر للشعب المغربي ابدا....ولكن السياسة تاع المخزن تصب في دمار الشعب*,0.0,@AruisAruis,0.0,,
2024-05-26T20:22:39Z,"قالك 2 بحورا😂😂😂😂😂
يا سي بحر واحد ديال جمهورية الريف و واحد ديال جمهورية الصحراء الغربية 😊
وانتم زيبة بوسبير لبحر ديالكم بعتوه لإسبانيا 
سبته و مليلية 😁",0.0,@ALGERIA-mv8wz,0.0,,
2024-05-26T20:05:06Z,الجزائر تضحك عالطوابير هااا هااا هااا🤭🤭🇩🇿😂😂🇩🇿🤭😂😂🇩🇿,0.0,@user-fn1uf3di7m,0.0,,
2024-05-26T19:51:37Z,الحمد لله على نعمة الغاز البوطة فالجزاىر تستعمل الا في الأماكن الريفية فقط انا المدينة غاز بثمن رمزي,0.0,@ntsf2963,0.0,,
2024-05-26T19:27:24Z,الله لاينصرو الملك ديالكم,0.0,@user-vi3oc8yl5r,0.0,,
2024-05-26T19:11:18Z,المشكل في حكومتكم الطاغية .كنتم تاخذون الغاز من الجزائر ولكن اختارت حكومتكم التعامل مع اليهود وهذه هي النتيجة.,0.0,@user-hh7ef3sw3t,0.0,,
2024-05-26T19:10:58Z,اوذي فين هو الغليان هو كلشي كيتقهوة وبيتزا مكتجبرشي فين تنزل نصك وكيقولك الغليان,0.0,@mohamedredaboukaya6717,0.0,,
2024-05-26T18:07:35Z,إلى العجوز التي قالت الله يخلي جلالة  الملك  مادام قلت جلالة الملك  ربي يزيدك فقر و اهانة و ذل و السلام عزالدين#,0.0,@user-qp4wb3ko6d,0.0,,
2024-05-26T17:44:12Z,كلام هاد الرجل معقول كيزيدو فكلشي إلا المنكرات معمرهوم زادو فيهم,0.0,@fkjhycbjkk3366,0.0,,
2024-05-26T17:42:30Z,سلام الحاج البوطا عندنا 200دج وتستعمل في الارياف كما نقولو البادية وباذن الله الامور تتحسن بالنسبة للمغاربة والجزائرين والله يصلح الاحوال,0.0,@karim-anes27,0.0,,
